,Mcg, Gvh, Alm, Mit, Erl, Pox, Vac, Nuc,y
820,0.39,0.65,0.57,0.19,0.5,0,0.44,0.25,0
821,0.39,0.65,0.57,0.19,0.5,0,0.43,0.25,0
822,0.38,0.5,0.52,0.44,0.5,0,0.54,0.11,0
823,0.38,0.5,0.52,0.44,0.5,0,0.54,0.11,0
824,0.51,0.52,0.58,0.17,0.5,0,0.47,0.28,0
825,0.57,0.48,0.54,0.22,0.5,0,0.5,0.11,0
826,0.5,0.5,0.62,0.23,0.5,0,0.35,0.11,0
827,0.53,0.57,0.6,0.36,0.5,0,0.5,0.22,0
828,0.37,0.3,0.62,0.43,0.5,0,0.44,0.39,0
829,0.6,0.57,0.52,0.14,0.5,0,0.46,0.48,0
830,0.42,0.38,0.52,0.29,0.5,0,0.42,0.22,0
831,0.49,0.4,0.58,0.23,0.5,0,0.47,0.27,0
832,0.37,0.37,0.51,0.38,0.5,0,0.44,0.22,0
833,0.57,0.5,0.4,0.08,0.5,0,0.47,0.22,1
834,0.34,0.25,0.55,0.28,0.5,0,0.51,0.49,0
835,0.77,0.86,0.44,0.27,0.5,0,0.48,0.22,0
836,0.59,0.54,0.53,0.14,0.5,0,0.48,0.22,0
837,0.5,0.48,0.48,0.23,0.5,0,0.53,0.68,0
838,0.39,1,0.38,0.41,0.5,0,0.5,0.27,0
839,0.56,0.42,0.52,0.14,0.5,0,0.51,0.22,0
840,0.52,0.54,0.47,0.49,0.5,0,0.54,0.22,0
841,0.56,0.65,0.49,0.56,0.5,0,0.49,0.22,0
842,0.54,0.64,0.4,0.56,0.5,0,0.51,0.22,0
843,0.47,0.58,0.47,0.52,0.5,0,0.54,0.22,0
844,0.46,0.42,0.51,0.16,0.5,0,0.56,0.22,0
845,0.55,0.52,0.44,0.2,0.5,0,0.56,0.22,0
846,0.49,0.38,0.56,0.09,0.5,0,0.46,0.22,0
847,0.38,0.4,0.53,0.12,0.5,0,0.55,0.22,0
848,0.55,0.55,0.52,0.13,0.5,0,0.53,0.25,0
849,0.46,0.44,0.58,0.17,0.5,0,0.55,0.22,0
850,0.34,0.46,0.52,0.19,0.5,0,0.53,0.26,0
851,0.44,0.71,0.5,0.21,0.5,0,0.54,0.27,0
852,0.56,0.49,0.32,0.22,0.5,0,0.5,0.22,0
853,0.41,0.49,0.47,0.09,0.5,0,0.49,0.22,0
854,0.44,0.51,0.53,0.3,0.5,0,0.53,0.22,0
855,0.51,0.51,0.32,0.27,0.5,0,0.54,0.22,1
856,0.46,0.38,0.51,0.2,0.5,0,0.51,0.22,0
857,0.55,0.72,0.35,0.26,0.5,0,0.49,0.22,1
858,0.65,0.66,0.37,0.12,0.5,0,0.52,0.27,1
859,0.41,0.4,0.56,0.17,0.5,0,0.56,0.22,0
860,0.39,0.71,0.38,0.14,0.5,0,0.5,0.22,0
861,0.37,0.42,0.46,0.15,0.5,0,0.51,0.31,0
862,0.59,0.55,0.57,0.18,0.5,0,0.51,0.22,0
863,0.48,0.51,0.5,0.24,0.5,0,0.54,0.38,0
864,0.39,0.3,0.63,0.2,0.5,0,0.43,0.47,0
865,0.47,0.52,0.54,0.25,0.5,0,0.54,0.29,0
866,0.77,0.82,0.4,0.36,0.5,0,0.38,0.22,0
867,0.42,0.28,0.33,0.23,0.5,0,0.39,0.26,1
868,0.48,0.5,0.47,0.29,0.5,0,0.46,0.27,0
869,0.54,0.59,0.57,0.34,0.5,0,0.49,0.22,0
870,0.7,0.78,0.53,0.24,0.5,0,0.48,0.22,0
871,0.85,0.69,0.34,0.31,0.5,0,0.57,0.3,0
872,0.47,0.56,0.53,0.44,0.5,0,0.53,0.22,0
873,0.53,0.49,0.47,0.21,0.5,0,0.53,0.22,0
874,0.7,0.57,0.34,0.19,0.5,0,0.53,0.27,0
875,0.42,0.43,0.67,0.7,0.5,0,0.42,0.25,0
876,0.47,0.44,0.53,0.18,0.5,0,0.47,0.29,0
877,0.4,0.49,0.53,0.23,0.5,0,0.44,0.26,0
878,0.42,0.42,0.55,0.31,0.5,0,0.43,0.22,0
879,0.42,0.28,0.49,0.22,0.5,0,0.55,0.34,0
880,0.47,0.5,0.47,0.22,0.5,0,0.53,0.45,0
881,0.56,0.55,0.57,0.15,0.5,0,0.54,0.25,0
882,0.32,0.6,0.48,0.13,0.5,0,0.53,0.22,0
883,0.46,0.56,0.56,0.25,0.5,0,0.43,0.22,0
884,0.47,0.55,0.57,0.17,0.5,0,0.52,0.66,0
885,0.37,0.55,0.52,0.13,0.5,0,0.42,0.8,0
886,0.46,0.48,0.38,0.22,0.5,0,0.39,0.45,1
887,0.8,0.69,0.53,0.33,0.5,0,0.51,0.22,0
888,0.52,0.65,0.36,0.37,0.5,0,0.52,0.34,1
889,0.19,0.16,0.68,0.36,0.5,0,0.49,0.21,0
890,0.64,0.31,0.53,0.15,0.5,0,0.53,0.31,0
891,0.4,0.43,0.36,0.33,0.5,0,0.51,0.22,1
892,0.47,0.56,0.51,0.2,0.5,0,0.52,0.59,0
893,0.48,0.55,0.58,0.18,0.5,0,0.38,0.69,0
894,0.57,0.51,0.34,0.13,0.5,0,0.53,0.27,0
895,0.23,0.37,0.32,0.13,0.5,0,0.53,0.22,0
896,0.54,0.5,0.51,0.26,0.5,0,0.52,0.22,0
897,0.27,0.41,0.24,0.2,0.5,0,0.49,0.22,1
898,0.25,0.35,0.22,0.18,0.5,0,0.46,0.22,1
899,0.39,0.45,0.51,0.29,0.5,0,0.54,0.22,0
900,0.33,0.47,0.55,0.24,0.5,0,0.45,0.67,0
901,0.37,0.4,0.38,0.18,0.5,0,0.51,0.22,1
902,0.43,0.47,0.47,0.18,0.5,0,0.47,0.22,0
903,0.66,0.43,0.57,0.6,0.5,0,0.19,0.33,0
904,0.33,0.46,0.6,0.18,0.5,0,0.51,0.26,0
905,0.51,0.5,0.54,0.11,0.5,0,0.6,0.22,0
906,0.54,0.6,0.57,0.17,0.5,0,0.44,0.22,0
907,0.45,0.57,0.38,0.28,0.5,0,0.53,0.31,1
908,0.54,0.47,0.58,0.4,0.5,0,0.46,0.27,0
909,0.46,0.41,0.45,0.23,0.5,0,0.48,0.22,0
910,0.4,0.39,0.6,0.23,0.5,0,0.52,0.31,0
911,0.52,0.47,0.58,0.18,0.5,0,0.34,0.11,0
912,0.52,0.47,0.58,0.18,0.5,0,0.34,0.11,0
913,0.5,0.45,0.51,0.19,0.5,0,0.53,0.25,0
914,0.57,0.55,0.51,0.18,0.5,0,0.51,0.43,0
915,0.44,0.43,0.46,0.28,0.5,0,0.45,0.29,0
916,0.46,0.5,0.5,0.28,0.5,0,0.5,0.37,0
917,0.77,0.73,0.49,0.46,0.5,0,0.38,0.22,0
918,0.38,0.58,0.46,0.21,0.5,0,0.52,0.22,0
919,0.32,0.68,0.51,0.16,0.5,0.83,0.55,0.22,0
920,0.27,0.46,0.52,0.17,0.5,0,0.49,0.44,0
921,0.52,0.45,0.45,0.13,0.5,0,0.48,0.22,0
922,0.37,0.29,0.45,0.15,0.5,0,0.49,0.22,0
923,0.37,0.48,0.67,0.37,0.5,0,0.56,0.62,0
924,0.44,0.59,0.54,0.18,0.5,0,0.49,0.22,0
925,0.48,0.65,0.36,0.24,0.5,0,0.54,0.31,0
926,0.59,0.49,0.45,0.22,0.5,0,0.45,0.31,0
927,0.73,0.52,0.59,0.25,0.5,0,0.51,0.22,0
928,0.5,0.43,0.5,0.17,0.5,0,0.46,0.47,0
929,0.23,0.13,0.51,0.16,0.5,0,0.53,0.51,0
930,0.52,0.31,0.56,0.16,0.5,0,0.55,0.22,0
931,0.49,0.6,0.42,0.18,0.5,0,0.58,0.28,0
932,0.6,0.62,0.54,0.11,0.5,0,0.51,0.22,0
933,0.55,0.47,0.53,0.2,0.5,0,0.4,0.22,0
934,0.47,0.32,0.51,0.24,0.5,0,0.54,0.27,0
935,0.53,0.25,0.59,0.27,0.5,0,0.45,0.26,0
936,0.31,0.5,0.54,0.32,0.5,0,0.53,0.31,0
937,0.25,0.33,0.48,0.18,0.5,0,0.42,0.33,0
938,0.55,0.46,0.47,0.15,0.5,0,0.47,0.22,1
939,0.61,0.5,0.61,0.21,0.5,0,0.55,0.54,0
940,0.5,0.52,0.51,0.22,0.5,0,0.46,0.37,0
941,0.62,0.33,0.49,0.24,0.5,0,0.51,0.42,0
942,0.56,0.52,0.46,0.17,0.5,0,0.49,0.73,0
943,0.52,0.56,0.55,0.16,0.5,0,0.53,0.39,0
944,0.53,0.48,0.51,0.18,0.5,0,0.52,0.27,0
945,0.51,0.48,0.51,0.26,0.5,0,0.51,0.27,0
946,0.53,0.48,0.51,0.18,0.5,0,0.51,0.27,0
947,0.44,0.39,0.63,0.11,0.5,0,0.49,0.26,0
948,0.51,0.5,0.49,0.45,0.5,0,0.48,0.22,0
949,0.38,0.42,0.47,0.12,0.5,0,0.47,0.53,0
950,0.19,0.66,0.6,0.14,0.5,0,0.2,0.25,0
951,0.25,0.42,0.21,0.14,0.5,0,0.41,0.22,1
952,0.7,0.58,0.53,0.39,0.5,0,0.59,0.22,0
953,0.4,0.65,0.38,0.17,0.5,0,0.57,0.22,1
954,0.36,0.37,0.63,0.25,0.5,0,0.3,0.22,0
955,0.49,0.55,0.41,0.19,0.5,0,0.48,0.31,1
956,0.3,0.45,0.55,0.19,0.5,0,0.53,0.4,0
957,0.88,0.72,0.32,0.3,0.5,0,0.52,0.33,0
958,0.45,0.57,0.52,0.21,0.5,0,0.54,0.38,0
959,0.46,0.61,0.38,0.35,0.5,0,0.49,0.22,1
960,0.55,0.41,0.67,0.61,0.5,0,0.49,0.14,0
961,0.28,0.18,0.72,0.26,0.5,0,0.49,0.25,0
962,0.66,0.65,0.53,0.17,0.5,0,0.47,0.66,0
963,0.48,0.54,0.56,0.29,0.5,0,0.51,0.43,0
964,0.33,0.37,0.49,0.22,0.5,0,0.55,0.22,0
965,0.58,0.43,0.32,0.11,0.5,0,0.49,0.22,0
966,0.74,0.82,0.46,0.24,0.5,0,0.5,0.31,0
967,0.75,0.76,0.58,0.22,0.5,0,0.49,0.22,0
968,0.58,0.37,0.58,0.16,0.5,0,0.51,0.22,0
969,0.51,0.59,0.55,0.21,0.5,0,0.52,0.22,0
970,0.43,0.28,0.41,0.32,0.5,0,0.52,0.22,1
971,0.41,0.49,0.55,0.13,0.5,0,0.55,0.22,0
972,0.23,0.29,0.46,0,0.5,0,0.43,0.31,0
973,0.25,0.48,0.45,0.32,0.5,0,0.4,0.22,0
974,0.38,0.34,0.55,0.44,0.5,0,0.48,0.26,0
975,0.61,0.54,0.54,0.38,0.5,0,0.54,0.29,0
976,0.48,0.17,0.37,0.33,0.5,0,0.44,0.36,0
977,0.47,0.47,0.5,0.19,0.5,0,0.51,0.26,0
978,0.55,0.38,0.52,0.16,0.5,0,0.49,0.64,0
979,0.41,0.39,0.61,0.17,0.5,0,0.5,0.61,0
980,0.41,0.56,0.53,0.16,0.5,0,0.55,0.26,0
981,0.78,0.73,0.27,0.28,0.5,0,0.56,0.22,0
982,0.31,0.4,0.31,0.17,0.5,0,0.52,0.22,1
983,0.44,0.65,0.49,0.16,0.5,0,0.48,0.31,0
984,0.48,0.44,0.46,0.37,0.5,0,0.46,0.36,0
985,0.5,0.49,0.46,0.22,0.5,0,0.53,0.25,0
986,0.62,0.42,0.47,0.16,0.5,0,0.52,0.22,0
987,0.5,0.45,0.52,0.18,0.5,0,0.52,0.22,0
988,0.59,0.51,0.47,0.21,0.5,0,0.47,0.22,0
989,0.39,0.47,0.49,0.2,0.5,0,0.53,0.26,0
990,0.49,0.48,0.52,0.24,0.5,0,0.5,0.22,0
991,0.59,0.48,0.49,0.42,0.5,0,0.52,0.22,0
992,0.57,0.35,0.5,0.43,0.5,0,0.53,0.22,0
993,0.61,0.52,0.5,0.44,0.5,0,0.53,0.22,0
994,0.49,0.51,0.52,0.13,0.5,0,0.51,0.33,0
995,0.45,0.4,0.56,0.15,0.5,0,0.52,0.22,0
996,0.63,0.43,0.48,0.11,0.5,0,0.51,0.22,0
997,0.52,0.45,0.53,0.34,0.5,0,0.52,0.44,0
998,0.54,0.48,0.55,0.33,0.5,0,0.55,0.4,0
999,0.55,0.79,0.45,0.25,0.5,0,0.51,0.22,0
1000,0.58,0.51,0.63,0.2,0.5,0,0.5,0.42,0
1001,0.63,0.58,0.57,0.1,0.5,0,0.52,0.33,0
1002,0.54,0.67,0.56,0.15,0.5,0,0.57,0.33,0
1003,0.41,0.59,0.65,0.14,0.5,0,0.49,0.33,0
1004,0.47,0.38,0.5,0.15,0.5,0,0.49,0.47,0
1005,0.33,0.17,0.52,0.13,0.5,0,0.51,0.75,0
1006,0.42,0.5,0.59,0.17,0.5,0,0.51,0.22,0
1007,0.54,0.55,0.55,0.4,0.5,0,0.53,0.22,0
1008,0.31,0.31,0.57,0.15,0.5,0,0.5,0.22,0
1009,0.38,0.42,0.5,0.19,0.5,0,0.44,0.22,0
1010,0.33,0.36,0.62,0.26,0.5,0,0.55,0.22,0
1011,0.38,0.42,0.5,0.19,0.5,0,0.44,0.22,0
1012,0.47,0.56,0.58,0.19,0.5,0,0.44,0.64,0
1013,0.32,0.32,0.52,0.18,0.5,0,0.48,0.34,0
1014,0.28,0.27,0.5,0.14,0.5,0,0.5,0.28,0
1015,0.41,0.46,0.57,0.25,0.5,0,0.57,0.38,0
1016,0.44,0.54,0.51,0.16,0.5,0,0.58,0.22,0
1017,0.44,0.55,0.51,0.16,0.5,0,0.6,0.22,0
1018,0.4,0.56,0.53,0.15,0.5,0,0.49,0.22,0
1019,0.79,0.79,0.42,0.26,0.5,0,0.6,0.22,0
1020,0.8,0.83,0.43,0.24,0.5,0,0.54,0.22,0
1021,0.55,0.69,0.51,0.12,0.5,0,0.51,0.22,0
1022,0.47,0.46,0.53,0.12,0.5,0,0.51,0.25,0
1023,0.57,0.29,0.63,0.22,0.5,0,0.49,0.27,0
1024,0.52,0.49,0.59,0.21,0.5,0,0.47,0.22,0
1025,0.41,0.42,0.53,0.17,0.5,0,0.48,0.58,0
1026,0.45,0.36,0.5,0.19,0.5,0,0.53,0.7,0
1027,0.49,0.5,0.42,0.43,0.5,0,0.5,0.36,0
1028,0.44,0.49,0.49,0.27,0.5,0,0.52,0.22,0
1029,0.25,0.26,0.53,0.17,0.5,0,0.45,0.22,0
1030,0.49,0.46,0.54,0.18,0.5,0,0.35,0.22,0
1031,0.42,0.37,0.54,0.17,0.5,0,0.51,0.22,0
1032,0.42,0.45,0.75,0.21,0.5,0,0.48,0.22,0
1033,0.63,0.54,0.53,0.27,0.5,0,0.49,0.22,0
1034,0.54,0.43,0.48,0.27,0.5,0,0.44,0.41,0
1035,0.4,0.44,0.5,0.13,0.5,0,0.52,0.39,0
1036,0.55,0.39,0.39,0.47,0.5,0,0.5,0.83,1
1037,0.59,0.48,0.41,0.53,0.5,0,0.48,0.56,1
1038,0.49,0.38,0.49,0.15,0.5,0,0.53,0.25,0
1039,0.53,0.45,0.52,0.29,0.5,0,0.55,0.38,0
1040,0.33,0.46,0.53,0.12,0.5,0,0.5,0.27,0
1041,0.57,0.36,0.51,0.25,0.5,0,0.54,0.25,0
1042,0.59,0.64,0.44,0.26,0.5,0,0.5,0.22,0
1043,0.5,0.5,0.48,0.34,0.5,0,0.52,0.27,0
1044,0.52,0.5,0.6,0.2,0.5,0,0.52,0.22,0
1045,0.59,0.46,0.57,0.17,0.5,0,0.52,0.22,0
1046,0.53,0.42,0.53,0.19,0.5,0,0.47,0.22,0
1047,0.59,0.46,0.55,0.17,0.5,0,0.52,0.25,0
1048,0.61,0.73,0.5,0.58,0.5,0,0.5,0.22,0
1049,0.5,0.43,0.56,0.17,0.5,0,0.35,0.22,0
1050,0.36,0.52,0.61,0.33,0.5,0,0.52,0.37,0
1051,0.52,0.51,0.48,0.12,0.5,0,0.54,0.31,0
1052,0.56,0.46,0.51,0.25,0.5,0,0.54,0.22,0
1053,0.47,0.46,0.49,0.27,0.5,0,0.59,0.22,0
1054,0.43,0.48,0.36,0.26,0.5,0,0.52,0.22,1
1055,0.5,0.44,0.57,0.28,0.5,0,0.57,0.22,0
1056,0.46,0.47,0.62,0.3,0.5,0,0.38,0.22,0
1057,0.59,0.7,0.46,0.19,0.5,0,0.54,0.44,0
1058,0.27,0.43,0.5,0.13,0.5,0,0.54,0.31,0
1059,0.42,0.46,0.44,0.17,0.5,0,0.51,0.42,0
1060,0.49,0.36,0.47,0.28,0.5,0,0.56,0.54,0
1061,0.34,0.42,0.48,0.19,0.5,0,0.46,0.31,0
1062,0.6,0.57,0.63,0.22,0.5,0,0.5,0.49,0
1063,0.53,0.44,0.54,0.52,0.5,0,0.49,0.38,0
1064,0.48,0.39,0.56,0.23,0.5,0,0.6,0.22,0
1065,0.47,0.59,0.56,0.09,0.5,0,0.5,0.22,0
1066,0.4,0.28,0.58,0.44,0.5,0,0.41,0.22,0
1067,0.5,0.47,0.45,0.14,0.5,0,0.53,0.32,1
1068,0.55,0.49,0.6,0.18,0.5,0,0.51,0.22,0
1069,0.55,0.44,0.5,0.09,0.5,0,0.55,0.22,0
1070,0.66,0.37,0.6,0.25,0.5,0,0.69,0.22,0
1071,0.51,0.49,0.48,0.55,0.5,0,0.52,0.58,0
1072,0.44,0.35,0.55,0.14,0.5,0,0.52,0.22,0
1073,0.6,0.37,0.52,0.15,0.5,0,0.55,0.26,0
1074,0.48,0.58,0.58,0.12,0.5,0,0.49,0.22,0
1075,0.57,0.54,0.32,0.15,0.5,0,0.52,0.25,0
1076,0.4,0.36,0.32,0.16,0.5,0,0.51,0.27,0
1077,0.5,0.55,0.52,0.16,0.5,0,0.51,0.31,0
1078,0.65,0.63,0.47,0.22,0.5,0,0.52,0.27,0
1079,0.25,0.4,0.54,0.16,0.5,0,0.43,0.22,0
1080,0.63,0.56,0.52,0.21,0.5,0,0.5,0.22,0
1081,0.56,0.68,0.42,0.36,0.5,0,0.49,0.22,0
1082,0.57,0.47,0.48,0.17,0.5,0,0.52,0.26,0
1083,0.46,0.52,0.51,0.13,0.5,0,0.47,0.22,0
1084,0.5,0.4,0.57,0.17,0.5,0,0.59,0.22,0
1085,0.78,0.71,0.35,0.25,0.5,0,0.49,0.22,0
1086,0.64,0.56,0.52,0.17,0.5,0,0.54,0.47,0
1087,1,0.8,0.29,0.36,0.5,0,0.52,0.22,0
1088,0.51,0.39,0.56,0.55,0.5,0,0.46,0.64,0
1089,0.69,0.66,0.36,0.09,0.5,0,0.56,0.22,0
1090,0.49,0.53,0.36,0.15,0.5,0,0.52,0.27,1
1091,0.39,0.63,0.41,0.27,0.5,0,0.49,0.22,1
1092,0.45,0.51,0.43,0.22,0.5,0,0.57,0.22,0
1093,0.77,0.78,0.27,0.37,0.5,0,0.49,0.22,0
1094,0.88,0.75,0.41,0.36,0.5,0,0.43,0.22,0
1095,0.49,0.49,0.4,0.2,0.5,0,0.48,0.26,1
1096,0.57,0.53,0.6,0.28,0.5,0,0.52,0.45,0
1097,0.53,0.52,0.49,0.27,0.5,0,0.51,0.22,0
1098,0.33,0.49,0.46,0.22,0.5,0,0.53,0.33,1
1099,0.45,0.39,0.46,0.29,0.5,0,0.42,0.22,0
1100,0.26,0.3,0.37,0.15,0.5,0,0.53,0.25,1
1101,0.28,0.41,0.46,0.18,0.5,0,0.47,0.39,0
1102,0.45,0.5,0.43,0.16,0.5,0,0.52,0.28,1
1103,0.24,0.25,0.57,0.28,0.5,0,0.51,0.11,0
1104,0.46,0.61,0.55,0.29,0.5,0,0.49,0.22,0
1105,0.22,0.53,0.36,0.22,0.5,0,0.54,0.31,1
1106,0.25,0.41,0.47,0.14,0.5,0,0.56,0.68,0
1107,0.43,0.41,0.37,0.18,0.5,0,0.54,0.31,1
1108,0.4,0.44,0.47,0.25,0.5,0,0.54,0.56,0
1109,0.46,0.59,0.38,0.12,0.5,0,0.5,0.22,1
1110,0.29,0.39,0.46,0.36,0.5,0,0.51,0.22,0
1111,0.4,0.4,0.43,0.19,0.5,0.83,0.48,0.22,0
1112,0.57,0.52,0.46,0.2,0.5,0.83,0.52,0.41,0
1113,0.77,0.7,0.37,0.12,0.5,0,0.49,0.26,0
1114,0.47,0.61,0.32,0.27,0.5,0,0.5,0.3,1
1115,0.71,0.51,0.49,0.23,0.5,0,0.3,0.32,0
1116,0.59,0.48,0.49,0.49,0.5,0,0.36,0.32,0
1117,0.58,0.63,0.52,0.7,0.5,0,0.46,0.22,0
1118,0.3,0.68,0.41,0.17,0.5,0,0.51,0.22,1
1119,0.74,0.73,0.32,0.2,0.5,0,0.55,0.22,0
1120,0.55,0.35,0.36,0.29,0.5,0,0.51,0.22,1
1121,0.35,0.32,0.31,0.16,0.5,0,0.56,0.22,1
1122,0.67,0.61,0.39,0.24,0.5,0,0.51,0.22,1
1123,0.69,0.57,0.39,0.19,0.5,0,0.48,0.39,0
1124,0.47,0.41,0.53,0.27,0.5,0,0.47,0.25,0
1125,0.39,0.56,0.34,0.18,0.5,0,0.49,0.22,1
1126,0.51,0.38,0.42,0.21,0.5,0,0.46,0.34,1
1127,0.32,0.45,0.39,0.14,0.5,0,0.45,0.22,1
1128,0.75,0.73,0.35,0.33,0.5,0,0.49,0.28,0
1129,0.54,0.54,0.56,0.18,0.5,0,0.46,0.29,0
1130,0.71,0.64,0.42,0.28,0.5,0,0.43,0.22,0
1131,0.28,0.48,0.36,0.16,0.5,0,0.53,0.22,1
1132,0.58,0.44,0.45,0.32,0.5,0,0.52,0.37,0
1133,0.52,0.65,0.36,0.26,0.5,0,0.44,0.22,1
1134,0.64,0.44,0.56,0.15,0.5,0,0.56,0.22,0
1135,0.48,0.58,0.47,0.17,0.5,0,0.53,0.74,0
1136,0.4,0.4,0.44,0.37,0.5,0,0.53,0.25,0
1137,0.38,0.56,0.38,0.16,0.5,0,0.53,0.22,1
1138,0.8,0.79,0.43,0.25,0.5,0,0.52,0.22,0
1139,0.63,0.65,0.42,0.18,0.5,0,0.54,0.27,1
1140,0.47,0.4,0.63,0.19,0.5,0,0.52,0.32,0
1141,0.83,0.94,0.32,0.21,0.5,0,0.51,0.22,0
1142,0.39,0.33,0.33,0.23,0.5,0,0.47,0.22,1
1143,0.5,0.63,0.45,0.13,0.5,0,0.45,0.32,1
1144,0.2,0.6,0.5,0.29,0.5,0,0.51,0.22,1
1145,0.29,0.26,0.43,0.17,0.5,0,0.55,0.3,1
1146,0.92,0.66,0.52,0.23,0.5,0,0.53,0.22,0
1147,0.49,0.56,0.37,0.2,0.5,0,0.53,0.22,1
1148,0.86,0.78,0.34,0.15,0.5,0,0.53,0.22,0
1149,0.38,0.44,0.57,0.14,0.5,0,0.53,0.52,0
1150,0.72,0.73,0.41,0.28,0.5,0,0.44,0.22,0
1151,0.8,0.73,0.47,0.19,0.5,0,0.49,0.22,0
1152,0.49,0.55,0.35,0.23,0.5,0,0.57,0.22,1
1153,0.63,0.71,0.44,0.53,0.5,0,0.52,0.22,0
1154,0.6,0.68,0.3,0.27,0.5,0,0.55,0.22,1
1155,0.4,0.43,0.49,0.17,0.5,0,0.51,0.36,0
1156,0.51,0.59,0.46,0.13,0.5,0,0.48,0.22,0
1157,0.52,0.46,0.34,0.2,0.5,0,0.51,0.25,1
1158,0.34,0.24,0.51,0.15,0.5,0,0.54,0.4,0
1159,0.35,0.29,0.46,0.14,0.5,0,0.54,0.66,0
1160,0.58,0.67,0.49,0.16,0.5,0,0.47,0.28,0
1161,0.85,0.85,0.3,0.31,0.5,0,0.55,0.42,0
1162,0.41,0.25,0.59,0.44,0.5,0,0.6,0.69,0
1163,0.3,0.37,0.4,0.45,0.5,0,0.48,0.41,1
1164,0.38,0.4,0.39,0.19,0.5,0,0.46,0.62,0
1165,0.47,0.38,0.58,0.19,0.5,0,0.57,0.22,0
1166,0.5,0.61,0.44,0.2,0.5,0,0.49,0.22,0
1167,0.41,0.45,0.46,0.23,0.5,0,0.5,0.7,0
1168,0.46,0.62,0.46,0.54,0.5,0,0.51,0.27,0
1169,0.52,0.53,0.58,0.69,0.5,0,0.5,0.22,0
1170,0.41,0.47,0.5,0.14,0.5,0,0.53,0.37,0
1171,0.25,0.4,0.52,0.15,0.5,0,0.56,0.28,0
1172,0.58,0.56,0.38,0.39,0.5,0,0.54,0.57,0
1173,0.39,0.58,0.47,0.18,0.5,0,0.48,0.22,0
1174,0.38,0.47,0.47,0.18,0.5,0,0.44,0.26,0
1175,0.63,0.57,0.5,0.48,0.5,0,0.51,0.22,0
1176,0.51,0.45,0.62,0.25,0.5,0,0.59,0.22,0
1177,0.59,0.67,0.54,0.19,0.5,0,0.48,0.6,0
1178,0.6,0.61,0.54,0.11,0.5,0,0.46,0.22,0
1179,0.48,0.61,0.57,0.17,0.5,0,0.45,0.22,0
1180,0.71,0.5,0.5,0.18,0.5,0,0.46,0.22,0
1181,0.61,0.48,0.54,0.25,0.5,0,0.5,0.22,0
1182,0.38,0.32,0.64,0.41,0.5,0,0.44,0.11,0
1183,0.38,0.4,0.66,0.35,0.5,0,0.43,0.11,0
1184,0.81,0.62,0.43,0.17,0.5,0,0.53,0.22,0
1185,0.47,0.43,0.61,0.4,0.5,0,0.48,0.47,0
1186,0.67,0.57,0.36,0.19,0.5,0,0.56,0.22,0
1187,0.65,0.54,0.54,0.13,0.5,0,0.53,0.22,0
1188,0.58,0.61,0.47,0.13,0.5,0,0.48,0.22,0
1189,0.43,0.67,0.48,0.27,0.5,0,0.53,0.22,0
1190,0.43,0.39,0.54,0.21,0.5,0,0.53,0.27,0
1191,0.6,0.4,0.52,0.46,0.5,0,0.53,0.22,0
1192,0.57,0.47,0.6,0.18,0.5,0,0.51,0.22,0
1193,0.63,0.67,0.57,0.24,0.5,0,0.49,0.22,0
1194,0.8,0.88,0.36,0.39,0.5,0,0.56,0.33,0
1195,0.74,0.67,0.47,0.34,0.5,0,0.42,0.22,0
1196,0.72,0.61,0.45,0.3,0.5,0,0.54,0.25,0
1197,0.4,0.45,0.57,0.18,0.5,0,0.56,0.26,0
1198,0.86,0.74,0.51,0.4,0.5,0,0.55,0.22,0
1199,0.79,0.57,0.41,0.28,0.5,0,0.59,0.22,0
1200,0.37,0.36,0.56,0.18,0.5,0,0.48,0.26,0
1201,0.45,0.58,0.48,0.67,0.5,0,0.52,0.22,0
1202,0.41,0.46,0.59,0.19,0.5,0,0.58,0.27,0
1203,0.54,0.48,0.44,0.08,0.5,0,0.52,0.27,0
1204,0.81,0.85,0.47,0.37,0.5,0,0.56,0.22,0
1205,0.49,0.42,0.56,0.55,0.5,0,0.42,0.25,0
1206,0.63,0.53,0.54,0.4,0.5,0,0.5,0.22,0
1207,0.5,0.58,0.46,0.46,0.5,0,0.46,0.22,0
1208,0.67,0.62,0.4,0.43,0.5,0.83,0.5,0.22,0
1209,0.42,0.47,0.52,0.41,0.5,0,0.53,0.32,0
1210,0.33,0.43,0.64,0.16,0.5,0,0.52,0.52,0
1211,0.61,0.72,0.39,0.33,0.5,0,0.58,0.22,0
1212,0.42,0.35,0.54,0.18,0.5,0,0.56,0.22,0
1213,0.55,0.53,0.55,0.46,0.5,0,0.52,0.22,0
1214,0.67,0.62,0.54,0.43,0.5,0,0.53,0.22,0
1215,0.35,0.58,0.54,0.16,0.5,0,0.51,0.22,0
1216,0.48,0.54,0.5,0.17,0.5,0,0.53,0.22,0
1217,0.42,0.43,0.56,0.1,0.5,0,0.49,0.22,0
1218,0.49,0.47,0.53,0.16,0.5,0,0.48,0.27,0
1219,0.71,0.59,0.48,0.43,0.5,0,0.59,0.22,0
1220,0.4,0.42,0.71,0.21,0.5,0,0.54,0.32,0
1221,0.42,0.51,0.5,0.12,0.5,0,0.52,0.46,0
1222,0.48,0.64,0.61,0.23,0.5,0,0.6,0.22,0
1223,0.32,0.57,0.5,0.15,0.5,0,0.53,0.22,0
